Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Format,Category,Type
MS Dhoni (INDIA),2006-2019,98,97,91,57,34,57,0,5 (5ct 0st),0.938,T20,Fielding,Fielding
AB de Villiers (SA),2006-2017,78,78,72,65,7,21,44,4 (4ct 0st),0.9229999999999999,T20,Fielding,Fielding
D Ramdin (WI),2006-2019,71,71,63,43,20,43,0,4 (4ct 0st),0.887,T20,Fielding,Fielding
Kamran Akmal (PAK),2006-2017,58,58,60,28,32,28,0,4 (0ct 4st),1.034,T20,Fielding,Fielding
Mushfiqur Rahim (BDESH),2006-2019,84,82,59,31,28,30,1,3 (1ct 2st),0.7190000000000001,T20,Fielding,Fielding
Mohammad Shahzad (AFG),2010-2018,65,65,54,26,28,26,0,5 (3ct 2st),0.83,T20,Fielding,Fielding
DA Miller (SA/World),2010-2019,72,72,52,51,1,1,50,4 (4ct 0st),0.722,T20,Fielding,Fielding
Umar Akmal (PAK),2009-2019,84,84,52,50,2,11,39,3 (3ct 0st),0.619,T20,Fielding,Fielding
Shoaib Malik (ICC/PAK),2006-2019,111,111,50,50,0,0,50,3 (3ct 0st),0.45,T20,Fielding,Fielding
Q de Kock (SA),2012-2019,38,38,46,36,10,36,0,4 (3ct 1st),1.21,T20,Fielding,Fielding
MJ Guptill (NZ),2009-2019,83,82,46,46,0,0,46,3 (3ct 0st),0.56,T20,Fielding,Fielding
GC Wilson (IRE),2008-2019,78,76,46,39,7,28,11,4 (3ct 1st),0.605,T20,Fielding,Fielding
KC Sangakkara (SL),2006-2014,56,56,45,25,20,25,0,3 (2ct 1st),0.8029999999999999,T20,Fielding,Fielding
Sarfaraz Ahmed (PAK),2010-2019,58,58,45,35,10,35,0,3 (3ct 0st),0.775,T20,Fielding,Fielding
BB McCullum (NZ),2005-2015,71,71,44,36,8,24,12,3 (3ct 0st),0.619,T20,Fielding,Fielding
LRPL Taylor (NZ),2006-2019,95,95,44,44,0,0,44,3 (3ct 0st),0.46299999999999997,T20,Fielding,Fielding
DA Warner (AUS),2009-2019,76,76,43,43,0,0,43,3 (3ct 0st),0.565,T20,Fielding,Fielding
SK Raina (INDIA),2006-2018,78,78,42,42,0,0,42,3 (3ct 0st),0.5379999999999999,T20,Fielding,Fielding
Mohammad Nabi (AFG),2010-2019,75,75,41,41,0,0,41,3 (3ct 0st),0.546,T20,Fielding,Fielding
RG Sharma (INDIA),2007-2019,104,104,38,38,0,0,38,3 (3ct 0st),0.365,T20,Fielding,Fielding
LD Chandimal (SL),2010-2018,54,54,37,32,5,15,17,4 (4ct 0st),0.685,T20,Fielding,Fielding
V Kohli (INDIA),2010-2019,75,75,37,37,0,0,37,3 (3ct 0st),0.493,T20,Fielding,Fielding
EJG Morgan (ENG),2009-2019,86,86,37,37,0,0,37,3 (3ct 0st),0.43,T20,Fielding,Fielding
GH Dockrell (IRE),2010-2019,73,70,36,36,0,0,36,3 (3ct 0st),0.514,T20,Fielding,Fielding
DJ Bravo (WI),2006-2016,66,66,35,35,0,0,35,3 (3ct 0st),0.53,T20,Fielding,Fielding
JP Duminy (SA),2007-2019,81,81,35,35,0,0,35,2 (2ct 0st),0.43200000000000005,T20,Fielding,Fielding
KJ O'Brien (IRE),2008-2019,90,86,34,34,0,0,34,2 (2ct 0st),0.395,T20,Fielding,Fielding
KA Pollard (WI),2008-2019,68,68,34,34,0,0,34,2 (2ct 0st),0.5,T20,Fielding,Fielding
MH Cross (SCOT),2013-2019,43,41,33,22,11,22,0,3 (2ct 1st),0.804,T20,Fielding,Fielding
TM Dilshan (SL),2006-2016,80,80,33,31,2,5,26,2 (2ct 0st),0.41200000000000003,T20,Fielding,Fielding
AD Hales (ENG),2011-2019,60,59,32,32,0,0,32,2 (2ct 0st),0.542,T20,Fielding,Fielding
BN Cooper (NL),2013-2019,51,50,31,31,0,0,31,2 (2ct 0st),0.62,T20,Fielding,Fielding
Mahmudullah (BDESH),2007-2019,83,81,31,31,0,0,31,2 (2ct 0st),0.382,T20,Fielding,Fielding
DJG Sammy (WI/World),2007-2017,68,68,31,31,0,0,31,4 (4ct 0st),0.455,T20,Fielding,Fielding
JM Bairstow (ENG),2011-2019,34,34,30,30,0,8,22,2 (2ct 0st),0.882,T20,Fielding,Fielding
GJ Maxwell (AUS),2012-2019,61,60,30,30,0,0,30,2 (2ct 0st),0.5,T20,Fielding,Fielding
NLTC Perera (ICC/SL/World),2010-2019,79,79,30,30,0,0,30,2 (2ct 0st),0.379,T20,Fielding,Fielding
L Ronchi (AUS/ICC/NZ),2008-2018,33,33,30,24,6,24,0,3 (3ct 0st),0.909,T20,Fielding,Fielding
Shahid Afridi (ICC/PAK),2006-2018,99,99,30,30,0,0,30,3 (3ct 0st),0.303,T20,Fielding,Fielding
TG Southee (NZ),2008-2019,66,65,29,29,0,0,29,2 (2ct 0st),0.446,T20,Fielding,Fielding
PW Borren (NL),2008-2017,43,41,28,28,0,0,28,4 (4ct 0st),0.682,T20,Fielding,Fielding
SA Edwards (NL),2018-2019,29,28,28,24,4,24,0,3 (3ct 0st),1.0,T20,Fielding,Fielding
PM Seelaar (NL),2008-2019,69,67,28,28,0,0,28,2 (2ct 0st),0.41700000000000004,T20,Fielding,Fielding
W Barresi (NL),2012-2019,42,40,27,26,1,26,0,4 (4ct 0st),0.675,T20,Fielding,Fielding
JC Buttler (ENG),2011-2018,66,65,27,23,4,21,2,3 (3ct 0st),0.415,T20,Fielding,Fielding
CS MacLeod (SCOT),2009-2019,49,49,27,27,0,0,27,4 (4ct 0st),0.551,T20,Fielding,Fielding
Najibullah Zadran (AFG),2012-2019,57,57,27,27,0,0,27,2 (2ct 0st),0.473,T20,Fielding,Fielding
NJ O'Brien (IRE),2008-2016,30,28,27,17,10,15,2,4 (3ct 1st),0.9640000000000001,T20,Fielding,Fielding
KS Williamson (NZ),2011-2019,57,56,27,27,0,0,27,3 (3ct 0st),0.48200000000000004,T20,Fielding,Fielding
NL McCullum (NZ),2007-2016,63,63,26,26,0,0,26,3 (3ct 0st),0.41200000000000003,T20,Fielding,Fielding
H Masakadza (ZIM),2006-2019,66,66,25,25,0,0,25,3 (3ct 0st),0.37799999999999995,T20,Fielding,Fielding
Mohammad Hafeez (PAK),2006-2018,89,89,25,25,0,0,25,2 (2ct 0st),0.28,T20,Fielding,Fielding
Sabbir Rahman (BDESH),2014-2019,44,43,25,25,0,0,25,3 (3ct 0st),0.581,T20,Fielding,Fielding
AJ Finch (AUS),2011-2019,58,57,24,24,0,0,24,3 (3ct 0st),0.42100000000000004,T20,Fielding,Fielding
DJ Hussey (AUS),2008-2012,39,39,24,24,0,0,24,2 (2ct 0st),0.615,T20,Fielding,Fielding
BJ Haddin (AUS),2006-2014,34,34,23,17,6,17,0,3 (3ct 0st),0.6759999999999999,T20,Fielding,Fielding
CJ Jordan (ENG),2014-2019,43,43,23,23,0,0,23,3 (3ct 0st),0.534,T20,Fielding,Fielding
AD Mathews (SL),2009-2018,72,72,23,23,0,0,23,2 (2ct 0st),0.319,T20,Fielding,Fielding
HH Pandya (INDIA),2016-2019,40,40,23,23,0,0,23,2 (2ct 0st),0.575,T20,Fielding,Fielding
Soumya Sarkar (BDESH),2015-2019,46,45,23,23,0,0,23,2 (2ct 0st),0.511,T20,Fielding,Fielding
SR Thompson (IRE),2014-2019,41,39,23,23,0,0,23,3 (3ct 0st),0.589,T20,Fielding,Fielding
CL White (AUS),2007-2014,47,47,23,23,0,0,23,2 (2ct 0st),0.489,T20,Fielding,Fielding
AT Carey (AUS),2018-2019,25,24,22,13,9,13,0,3 (1ct 2st),0.9159999999999999,T20,Fielding,Fielding
ADS Fletcher (WI),2008-2018,42,42,22,21,1,10,11,3 (2ct 1st),0.523,T20,Fielding,Fielding
WTS Porterfield (IRE),2008-2018,61,59,22,22,0,0,22,2 (2ct 0st),0.37200000000000005,T20,Fielding,Fielding
PR Stirling (IRE),2009-2019,72,71,22,22,0,0,22,3 (3ct 0st),0.309,T20,Fielding,Fielding
SCJ Broad (ENG),2006-2014,56,56,21,21,0,0,21,3 (3ct 0st),0.375,T20,Fielding,Fielding
F du Plessis (SA/World),2012-2019,44,44,21,21,0,0,21,2 (2ct 0st),0.47700000000000004,T20,Fielding,Fielding
SPD Smith (AUS),2010-2019,36,36,21,21,0,0,21,3 (3ct 0st),0.583,T20,Fielding,Fielding
Asghar Afghan (AFG),2010-2019,66,66,20,20,0,0,20,2 (2ct 0st),0.303,T20,Fielding,Fielding
MEK Hussey (AUS),2005-2012,38,38,20,20,0,0,20,3 (3ct 0st),0.526,T20,Fielding,Fielding
RA Jadeja (INDIA),2009-2019,46,46,20,20,0,0,20,2 (2ct 0st),0.434,T20,Fielding,Fielding
C Kieswetter (ENG),2010-2012,25,25,20,17,3,17,0,3 (2ct 1st),0.8,T20,Fielding,Fielding
SL Malinga (SL),2006-2019,79,79,20,20,0,0,20,2 (2ct 0st),0.253,T20,Fielding,Fielding
CO Obuya (KENYA),2007-2019,35,35,20,20,0,0,20,2 (2ct 0st),0.5710000000000001,T20,Fielding,Fielding
L Siaka (PNG),2015-2019,26,26,20,20,0,0,20,4 (4ct 0st),0.769,T20,Fielding,Fielding
LMP Simmons (WI),2007-2019,49,49,20,20,0,1,19,3 (3ct 0st),0.408,T20,Fielding,Fielding
SR Watson (AUS),2006-2016,58,58,20,20,0,0,20,2 (2ct 0st),0.344,T20,Fielding,Fielding
HM Amla (SA/World),2009-2018,44,44,19,19,0,0,19,2 (2ct 0st),0.431,T20,Fielding,Fielding
CJ Anderson (NZ),2012-2018,31,31,19,19,0,0,19,4 (4ct 0st),0.612,T20,Fielding,Fielding
MV Boucher (SA),2005-2010,25,25,19,18,1,18,0,3 (3ct 0st),0.76,T20,Fielding,Fielding
CR Brathwaite (WI),2011-2019,41,41,19,19,0,0,19,2 (2ct 0st),0.46299999999999997,T20,Fielding,Fielding
E Chigumbura (ZIM),2006-2019,54,54,19,19,0,0,19,2 (2ct 0st),0.35100000000000003,T20,Fielding,Fielding
KJ Coetzer (SCOT),2008-2019,58,56,19,19,0,0,19,2 (2ct 0st),0.33899999999999997,T20,Fielding,Fielding
KD Karthik (ICC/INDIA),2006-2019,32,31,19,14,5,6,8,3 (3ct 0st),0.612,T20,Fielding,Fielding
R Mutumbami (ZIM),2015-2019,22,22,19,15,4,11,4,4 (4ct 0st),0.863,T20,Fielding,Fielding
RR Patel (KENYA),2008-2019,30,30,19,19,0,0,19,3 (3ct 0st),0.633,T20,Fielding,Fielding
Shakib Al Hasan (BDESH),2006-2019,76,75,19,19,0,0,19,2 (2ct 0st),0.253,T20,Fielding,Fielding
BRM Taylor (ZIM),2006-2019,38,38,19,17,2,15,2,3 (3ct 0st),0.5,T20,Fielding,Fielding
RE van der Merwe (NL/SA),2009-2019,43,42,19,19,0,0,19,2 (2ct 0st),0.452,T20,Fielding,Fielding
C de Grandhomme (NZ),2012-2019,33,33,18,18,0,0,18,4 (4ct 0st),0.545,T20,Fielding,Fielding
S Dhawan (INDIA),2011-2019,58,58,18,18,0,0,18,2 (2ct 0st),0.31,T20,Fielding,Fielding
Gulbadin Naib (AFG),2012-2019,45,45,18,18,0,0,18,2 (2ct 0st),0.4,T20,Fielding,Fielding
MA Leask (SCOT),2013-2019,31,29,18,18,0,0,18,3 (3ct 0st),0.62,T20,Fielding,Fielding
C Munro (NZ),2012-2019,60,59,18,18,0,0,18,2 (2ct 0st),0.305,T20,Fielding,Fielding
JE Root (ENG),2012-2019,32,32,18,18,0,0,18,2 (2ct 0st),0.562,T20,Fielding,Fielding
Samiullah Shinwari (AFG),2010-2019,62,62,18,18,0,0,18,1 (1ct 0st),0.29,T20,Fielding,Fielding
GC Smith (SA),2005-2011,33,33,18,18,0,0,18,2 (2ct 0st),0.545,T20,Fielding,Fielding
Tamim Iqbal (BDESH/ICC/World),2007-2018,75,73,18,18,0,0,18,2 (2ct 0st),0.24600000000000002,T20,Fielding,Fielding
Umar Gul (PAK),2007-2016,60,60,18,18,0,0,18,2 (2ct 0st),0.3,T20,Fielding,Fielding
J Botha (SA),2006-2012,40,40,17,17,0,0,17,2 (2ct 0st),0.425,T20,Fielding,Fielding
AC Gilchrist (AUS),2005-2008,13,13,17,17,0,17,0,4 (4ct 0st),1.307,T20,Fielding,Fielding
DPMD Jayawardene (SL),2006-2014,55,55,17,17,0,0,17,2 (2ct 0st),0.309,T20,Fielding,Fielding
CK Kapugedera (SL),2006-2017,43,43,17,17,0,0,17,3 (3ct 0st),0.395,T20,Fielding,Fielding
KMDN Kulasekara (SL),2008-2017,58,58,17,17,0,0,17,2 (2ct 0st),0.293,T20,Fielding,Fielding
JA Morkel (SA),2005-2015,50,50,17,17,0,0,17,2 (2ct 0st),0.34,T20,Fielding,Fielding
MDKJ Perera (SL),2013-2019,42,42,17,13,4,7,6,3 (2ct 1st),0.40399999999999997,T20,Fielding,Fielding
Sikandar Raza (ZIM),2013-2019,32,32,17,17,0,0,17,2 (2ct 0st),0.531,T20,Fielding,Fielding
BDH Stevens (JER),2019-2019,17,17,17,17,0,0,17,3 (3ct 0st),1.0,T20,Fielding,Fielding
Sultan Ahmed (OMAN),2015-2017,17,16,17,14,3,14,0,3 (3ct 0st),1.062,T20,Fielding,Fielding
Babar Hayat (HKG),2014-2017,24,24,16,16,0,0,16,4 (4ct 0st),0.6659999999999999,T20,Fielding,Fielding
SW Billings (ENG/ICC),2015-2019,26,26,16,15,1,4,11,3 (2ct 1st),0.615,T20,Fielding,Fielding
K Doriga (PNG),2019-2019,17,17,16,15,1,15,0,5 (5ct 0st),0.941,T20,Fielding,Fielding
Hamza Tariq (CAN),2013-2019,15,15,16,12,4,12,0,3 (3ct 0st),1.0659999999999998,T20,Fielding,Fielding
JW Jenner (JER),2019-2019,17,17,16,16,0,0,16,4 (4ct 0st),0.941,T20,Fielding,Fielding
P Khadka (NEPAL),2014-2019,30,30,16,16,0,0,16,3 (3ct 0st),0.5329999999999999,T20,Fielding,Fielding
Nawroz Mangal (AFG),2010-2017,32,32,16,16,0,0,16,3 (3ct 0st),0.5,T20,Fielding,Fielding
AM Rahane (INDIA),2011-2016,20,20,16,16,0,0,16,4 (4ct 0st),0.8,T20,Fielding,Fielding
WB Rankin (ENG/IRE),2009-2019,48,47,16,16,0,0,16,2 (2ct 0st),0.34,T20,Fielding,Fielding
Rashid Khan (AFG/ICC),2015-2019,45,45,16,16,0,0,16,2 (2ct 0st),0.355,T20,Fielding,Fielding
Shafiqullah (AFG),2010-2019,46,46,16,14,2,1,13,3 (3ct 0st),0.34700000000000003,T20,Fielding,Fielding
Ahmed Shehzad (PAK),2009-2019,59,59,15,15,0,0,15,2 (2ct 0st),0.254,T20,Fielding,Fielding
Babar Azam (PAK),2016-2019,36,36,15,15,0,0,15,2 (2ct 0st),0.41600000000000004,T20,Fielding,Fielding
B Bhandari (NEPAL),2014-2019,27,27,15,10,5,7,3,3 (3ct 0st),0.555,T20,Fielding,Fielding
PD Collingwood (ENG/World),2005-2017,36,36,15,15,0,0,15,2 (2ct 0st),0.41600000000000004,T20,Fielding,Fielding
CH Gayle (WI),2006-2019,58,58,15,15,0,0,15,1 (1ct 0st),0.258,T20,Fielding,Fielding
Ghulam Shabber (UAE),2016-2019,17,17,15,14,1,14,0,2 (2ct 0st),0.882,T20,Fielding,Fielding
ZE Green (NAM),2019-2019,16,16,15,10,5,10,0,4 (3ct 1st),0.937,T20,Fielding,Fielding
Nasir Hossain (BDESH),2011-2016,31,30,15,15,0,0,15,2 (2ct 0st),0.5,T20,Fielding,Fielding
SW Poynter (IRE),2015-2019,25,23,15,13,2,8,5,2 (2ct 0st),0.652,T20,Fielding,Fielding
MS Wade (AUS),2011-2016,26,26,15,13,2,13,0,3 (2ct 1st),0.5760000000000001,T20,Fielding,Fielding
CAK Walton (WI),2014-2018,19,19,15,13,2,10,3,3 (3ct 0st),0.789,T20,Fielding,Fielding
SC Williams (ZIM),2006-2019,38,38,15,15,0,0,15,2 (2ct 0st),0.39399999999999996,T20,Fielding,Fielding
JJ Atkinson (HKG),2014-2016,13,13,14,14,0,14,0,3 (3ct 0st),1.0759999999999998,T20,Fielding,Fielding
A Balbirnie (IRE),2015-2019,37,35,14,14,0,0,14,2 (2ct 0st),0.4,T20,Fielding,Fielding
F Behardien (SA),2012-2018,38,38,14,14,0,0,14,2 (2ct 0st),0.368,T20,Fielding,Fielding
Fakhar Zaman (PAK),2017-2019,34,34,14,14,0,0,14,2 (2ct 0st),0.41100000000000003,T20,Fielding,Fielding
Imad Wasim (PAK),2015-2019,41,41,14,14,0,0,14,2 (2ct 0st),0.341,T20,Fielding,Fielding
IA Karim (KENYA),2013-2019,16,16,14,11,3,9,2,5 (2ct 3st),0.875,T20,Fielding,Fielding
G Malla (NEPAL),2014-2019,24,24,14,14,0,0,14,3 (3ct 0st),0.583,T20,Fielding,Fielding
Misbah-ul-Haq (PAK),2007-2012,39,39,14,14,0,0,14,2 (2ct 0st),0.358,T20,Fielding,Fielding
MP O'Dowd (NL),2015-2019,36,35,14,14,0,0,14,2 (2ct 0st),0.4,T20,Fielding,Fielding
KP Pietersen (ENG),2005-2013,37,36,14,14,0,0,14,3 (3ct 0st),0.38799999999999996,T20,Fielding,Fielding
MJ Santner (NZ),2015-2019,39,38,14,14,0,0,14,2 (2ct 0st),0.368,T20,Fielding,Fielding
A Vala (PNG),2015-2019,26,26,14,14,0,0,14,3 (3ct 0st),0.5379999999999999,T20,Fielding,Fielding
J Vira (VAN),2019-2019,14,14,14,10,4,10,0,3 (3ct 0st),1.0,T20,Fielding,Fielding
LJ Wright (ENG),2007-2014,51,50,14,14,0,0,14,2 (2ct 0st),0.28,T20,Fielding,Fielding
AC Agar (AUS),2016-2019,21,21,13,13,0,0,13,2 (2ct 0st),0.619,T20,Fielding,Fielding
Ahmed Raza (UAE),2014-2019,36,36,13,13,0,0,13,2 (2ct 0st),0.361,T20,Fielding,Fielding
Ahsan Malik (NL),2012-2017,31,30,13,13,0,0,13,2 (2ct 0st),0.433,T20,Fielding,Fielding
TC Bruce (NZ),2017-2019,15,14,13,13,0,1,12,3 (3ct 0st),0.9279999999999999,T20,Fielding,Fielding
MJ Clarke (AUS),2005-2010,34,34,13,13,0,0,13,2 (2ct 0st),0.382,T20,Fielding,Fielding
NM Coulter-Nile (AUS),2013-2019,28,27,13,13,0,0,13,2 (2ct 0st),0.48100000000000004,T20,Fielding,Fielding
JEC Franklin (NZ),2006-2013,38,38,13,13,0,0,13,2 (2ct 0st),0.342,T20,Fielding,Fielding
Liton Das (BDESH),2015-2019,25,25,13,13,0,0,13,2 (2ct 0st),0.52,T20,Fielding,Fielding
JF Mooney (IRE),2009-2015,27,27,13,13,0,0,13,2 (2ct 0st),0.48100000000000004,T20,Fielding,Fielding
MA Ouma (KENYA),2007-2013,22,22,13,8,5,8,0,2 (2ct 0st),0.59,T20,Fielding,Fielding
TD Paine (AUS/World),2009-2017,12,12,13,11,2,11,0,3 (3ct 0st),1.083,T20,Fielding,Fielding
SP Patil (UAE),2014-2016,18,18,13,9,4,9,0,2 (2ct 0st),0.722,T20,Fielding,Fielding
KL Rahul (INDIA),2016-2019,34,34,13,13,0,0,13,2 (2ct 0st),0.382,T20,Fielding,Fielding
Aamir Kaleem (OMAN),2015-2019,25,24,12,12,0,0,12,2 (2ct 0st),0.5,T20,Fielding,Fielding
TA Boult (NZ),2013-2019,27,27,12,12,0,0,12,3 (3ct 0st),0.444,T20,Fielding,Fielding
J Charles (WI),2011-2016,34,34,12,10,2,0,10,2 (2ct 0st),0.35200000000000004,T20,Fielding,Fielding
JH Davey (SCOT),2012-2019,21,20,12,12,0,0,12,2 (2ct 0st),0.6,T20,Fielding,Fielding
CR Ervine (ZIM),2010-2019,22,22,12,12,0,0,12,3 (3ct 0st),0.545,T20,Fielding,Fielding
HG Munsey (SCOT),2015-2019,38,36,12,12,0,0,12,3 (3ct 0st),0.33299999999999996,T20,Fielding,Fielding
Nadeem Ahmed (HKG),2014-2017,24,24,12,12,0,0,12,2 (2ct 0st),0.5,T20,Fielding,Fielding
JDP Oram (NZ),2005-2012,36,36,12,12,0,0,12,2 (2ct 0st),0.33299999999999996,T20,Fielding,Fielding
Saeed Ajmal (PAK),2009-2015,64,64,12,12,0,0,12,2 (2ct 0st),0.187,T20,Fielding,Fielding
MN Samuels (WI),2007-2018,67,67,12,12,0,0,12,2 (2ct 0st),0.179,T20,Fielding,Fielding
TL Seifert (NZ),2018-2019,19,19,12,8,4,8,0,2 (2ct 0st),0.631,T20,Fielding,Fielding
V Sibanda (ZIM),2007-2016,26,26,12,12,0,0,12,3 (3ct 0st),0.461,T20,Fielding,Fielding
Tamoor Sajjad (QAT),2019-2019,12,12,12,12,0,0,12,2 (2ct 0st),1.0,T20,Fielding,Fielding
HA Varaiya (KENYA),2007-2013,25,25,12,12,0,0,12,2 (2ct 0st),0.48,T20,Fielding,Fielding
DJ Willey (ENG),2015-2019,28,28,12,12,0,0,12,2 (2ct 0st),0.428,T20,Fielding,Fielding
Younis Khan (PAK),2006-2010,25,25,12,12,0,0,12,2 (2ct 0st),0.48,T20,Fielding,Fielding
Yuvraj Singh (INDIA),2007-2017,58,57,12,12,0,0,12,2 (2ct 0st),0.21,T20,Fielding,Fielding
A Bagai (CAN),2008-2013,9,9,11,5,6,5,0,2 (1ct 1st),1.222,T20,Fielding,Fielding
S Chandramohan (SGP),2019-2019,12,12,11,11,0,0,11,3 (3ct 0st),0.9159999999999999,T20,Fielding,Fielding
TH David (SGP),2019-2019,12,12,11,11,0,0,11,4 (4ct 0st),0.9159999999999999,T20,Fielding,Fielding
N Davin (NAM),2019-2019,16,16,11,11,0,0,11,3 (3ct 0st),0.687,T20,Fielding,Fielding
JSE Dunford (JER),2019-2019,17,17,11,6,5,6,0,1 (1ct 0st),0.647,T20,Fielding,Fielding
MG Erasmus (NAM),2019-2019,16,16,11,11,0,0,11,2 (2ct 0st),0.687,T20,Fielding,Fielding
JP Faulkner (AUS),2012-2017,24,24,11,11,0,0,11,2 (2ct 0st),0.45799999999999996,T20,Fielding,Fielding
G Gambhir (INDIA),2007-2012,37,36,11,11,0,0,11,2 (2ct 0st),0.305,T20,Fielding,Fielding
Imran Nazir (PAK),2007-2012,25,25,11,11,0,0,11,2 (2ct 0st),0.44,T20,Fielding,Fielding
Jatinder Singh (OMAN),2015-2019,25,25,11,11,0,0,11,2 (2ct 0st),0.44,T20,Fielding,Fielding
Khawar Ali (OMAN),2015-2019,29,28,11,11,0,0,11,2 (2ct 0st),0.392,T20,Fielding,Fielding
Mohammed Rizlan (QAT),2019-2019,15,15,11,8,3,8,0,3 (2ct 1st),0.733,T20,Fielding,Fielding
PL Mommsen (SCOT),2012-2016,24,22,11,11,0,0,11,2 (2ct 0st),0.5,T20,Fielding,Fielding
GD Phillips (NZ),2017-2018,11,10,11,9,2,7,2,4 (3ct 1st),1.1,T20,Fielding,Fielding
Rizwan Cheema (CAN),2008-2019,24,24,11,11,0,0,11,2 (2ct 0st),0.45799999999999996,T20,Fielding,Fielding
Rohan Mustafa (UAE),2014-2019,38,38,11,11,0,0,11,2 (2ct 0st),0.289,T20,Fielding,Fielding
AD Russell (WI),2011-2018,47,47,11,11,0,0,11,2 (2ct 0st),0.23399999999999999,T20,Fielding,Fielding
Shadab Khan (PAK),2017-2019,38,38,11,11,0,0,11,1 (1ct 0st),0.289,T20,Fielding,Fielding
Shaiman Anwar (UAE),2014-2019,32,32,11,11,0,0,11,2 (2ct 0st),0.34299999999999997,T20,Fielding,Fielding
DW Steyn (SA),2007-2019,44,44,11,11,0,0,11,1 (1ct 0st),0.25,T20,Fielding,Fielding
T Taibu (ZIM),2007-2012,17,17,11,6,5,6,0,3 (0ct 3st),0.647,T20,Fielding,Fielding
PA van Meekeren (NL),2013-2019,41,39,11,11,0,0,11,2 (2ct 0st),0.282,T20,Fielding,Fielding
D Weston (GER),2019-2019,6,6,11,9,2,9,0,4 (3ct 1st),1.8330000000000002,T20,Fielding,Fielding
Abdur Razzak (BDESH),2006-2014,34,33,10,10,0,0,10,2 (2ct 0st),0.303,T20,Fielding,Fielding
GJ Bailey (AUS/World),2012-2017,30,30,10,10,0,0,10,2 (2ct 0st),0.33299999999999996,T20,Fielding,Fielding
SJ Benn (WI),2008-2016,24,24,10,10,0,0,10,3 (3ct 0st),0.41600000000000004,T20,Fielding,Fielding
TT Bresnan (ENG),2006-2014,34,34,10,10,0,0,10,2 (2ct 0st),0.294,T20,Fielding,Fielding
RP Burl (ZIM),2018-2019,16,16,10,10,0,0,10,2 (2ct 0st),0.625,T20,Fielding,Fielding
SS Cottrell (WI),2014-2019,22,22,10,10,0,0,10,2 (2ct 0st),0.45399999999999996,T20,Fielding,Fielding
N Dickwella (SL),2016-2019,23,23,10,10,0,9,1,2 (2ct 0st),0.434,T20,Fielding,Fielding
R Escobar (Arg),2019-2019,5,5,10,7,3,7,0,3 (3ct 0st),2.0,T20,Fielding,Fielding
FJ Klaassen (NL),2018-2019,21,20,10,10,0,0,10,2 (2ct 0st),0.5,T20,Fielding,Fielding
Mashrafe Mortaza (BDESH),2006-2017,54,53,10,10,0,0,10,3 (3ct 0st),0.188,T20,Fielding,Fielding
Nizakat Khan (HKG),2014-2019,34,34,10,10,0,0,10,2 (2ct 0st),0.294,T20,Fielding,Fielding
JL Ontong (SA),2008-2015,14,14,10,10,0,0,10,3 (3ct 0st),0.7140000000000001,T20,Fielding,Fielding
RJ Peterson (SA),2006-2014,21,21,10,10,0,0,10,2 (2ct 0st),0.47600000000000003,T20,Fielding,Fielding
AU Rashid (ENG),2009-2019,40,40,10,10,0,0,10,2 (2ct 0st),0.25,T20,Fielding,Fielding
SM Sharif (SCOT),2012-2019,42,41,10,10,0,0,10,2 (2ct 0st),0.243,T20,Fielding,Fielding
JJ Smit (NAM),2019-2019,12,12,10,10,0,0,10,3 (3ct 0st),0.833,T20,Fielding,Fielding
LJ Tucker (IRE),2016-2019,14,14,10,10,0,2,8,2 (2ct 0st),0.7140000000000001,T20,Fielding,Fielding
Usman Ghani (AFG),2015-2019,19,19,10,10,0,0,10,2 (2ct 0st),0.526,T20,Fielding,Fielding
Asif Ali (PAK),2018-2019,25,25,9,9,0,0,9,1 (1ct 0st),0.36,T20,Fielding,Fielding
Mudassar Bukhari (NL),2008-2016,38,36,9,9,0,0,9,2 (2ct 0st),0.25,T20,Fielding,Fielding
CJ Chibhabha (ZIM),2006-2018,33,33,9,9,0,0,9,2 (2ct 0st),0.272,T20,Fielding,Fielding
MD Gunathilaka (SL),2016-2019,21,21,9,9,0,0,9,3 (3ct 0st),0.428,T20,Fielding,Fielding
DT Johnston (IRE),2008-2013,30,28,9,9,0,0,9,3 (3ct 0st),0.321,T20,Fielding,Fielding
Karan KC (NEPAL),2015-2019,25,25,9,9,0,0,9,2 (2ct 0st),0.36,T20,Fielding,Fielding
E Lewis (WI),2016-2019,29,29,9,9,0,0,9,2 (2ct 0st),0.31,T20,Fielding,Fielding
PD McGlashan (NZ),2006-2010,11,11,9,9,0,9,0,3 (3ct 0st),0.818,T20,Fielding,Fielding
Manpreet Singh (ITA),2019-2019,8,7,9,6,3,6,0,4 (3ct 1st),1.285,T20,Fielding,Fielding
Mohamed Azzam (Mald),2019-2019,7,7,9,8,1,8,0,3 (3ct 0st),1.285,T20,Fielding,Fielding
J Mubarak (SL),2007-2009,16,16,9,9,0,0,9,2 (2ct 0st),0.562,T20,Fielding,Fielding
Mustafizur Rahman (BDESH),2015-2019,37,37,9,9,0,0,9,3 (3ct 0st),0.243,T20,Fielding,Fielding
SO Ngoche (KENYA),2010-2019,28,28,9,9,0,0,9,2 (2ct 0st),0.321,T20,Fielding,Fielding
